antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
frozenset({'Bachelor’s Degree'}),frozenset({'Risk_High'}),0.20486666666666667,0.40023333333333333,0.0805,0.3929384965831435,0.9817735402260602,1.0,-0.0014944688888888918,0.9879833646028768,-0.02281537765905913,0.15345024780785363,-0.012162791224681531,0.29703558459539453,Bachelor’s Degree,Risk_High
frozenset({'Bachelor’s Degree'}),frozenset({'Risk_Low'}),0.20486666666666667,0.2974,0.06196666666666667,0.3024731532704198,1.017058349934162,1.0,0.0010393200000000033,1.0072730580825753,0.021093623469615953,0.1407373760314937,0.007220542656447188,0.2554172536134659,Bachelor’s Degree,Risk_Low
frozenset({'Bachelor’s Degree'}),frozenset({'Risk_Medium'}),0.20486666666666667,0.3023666666666667,0.0624,0.3045883501464367,1.0073476468297984,1.0,0.0004551488888888816,1.0031947746061456,0.009173370554061278,0.1402772573997752,0.0031846005252568655,0.25548015236348404,Bachelor’s Degree,Risk_Medium
frozenset({'Diversity_High'}),frozenset({'Exp_Senior'}),0.24963333333333335,0.4803,0.12046666666666667,0.48257444251568965,1.0047354622437843,1.0,0.0005677766666666584,1.0043956903225808,0.006281120338708081,0.19765915554583244,0.004376452791398201,0.36669495253690654,Diversity_High,Exp_Senior
frozenset({'Diversity_High'}),frozenset({'Growth_Dec'}),0.24963333333333335,0.49546666666666667,0.12463333333333333,0.49926558953131256,1.0076673631552326,1.0,0.0009483377777777663,1.007586702222222,0.01014040516211794,0.2008703126678844,0.0075295775594197145,0.3754064761434819,Diversity_High,Growth_Dec
frozenset({'Diversity_High'}),frozenset({'Growth_Inc'}),0.24963333333333335,0.5045333333333333,0.125,0.5007344104686874,0.9924704224405803,1.0,-0.0009483377777777802,0.9923909779798521,-0.010009457749813634,0.19867549668874174,-0.00766736315523256,0.37424405512863546,Diversity_High,Growth_Inc
frozenset({'Diversity_High'}),frozenset({'Risk_High'}),0.24963333333333335,0.40023333333333333,0.0994,0.3981840032047002,0.9948796615425174,1.0,-0.0005115811111111174,0.9965947563050069,-0.006812177712907916,0.18057405837471238,-0.0034168790006665704,0.3232695646905487,Diversity_High,Risk_High
frozenset({'Diversity_High'}),frozenset({'Risk_Low'}),0.24963333333333335,0.2974,0.07583333333333334,0.30377887568433704,1.0214488086225186,1.0,0.0015923800000000043,1.0091621403912543,0.02798420894107455,0.16093661573288057,0.009078957706144374,0.2793832733050692,Diversity_High,Risk_Low
frozenset({'Diversity_Low'}),frozenset({'Exp_Senior'}),0.2488,0.4803,0.11956666666666667,0.48057341907824225,1.0005692672876165,1.0,6.802666666666513e-05,1.0005263863812228,0.0007573794019523057,0.19616099748441435,0.0005261094443760688,0.3647575263897006,Diversity_Low,Exp_Senior
frozenset({'Diversity_Low'}),frozenset({'Growth_Dec'}),0.2488,0.49546666666666667,0.1235,0.49638263665594856,1.0018487015391857,1.0,0.00022789333333333994,1.0018187815908484,0.002456456534142834,0.1989475379906567,0.0018154796299191898,0.372821296799449,Diversity_Low,Growth_Dec
frozenset({'Diversity_Low'}),frozenset({'Growth_Inc'}),0.2488,0.5045333333333333,0.1253,0.5036173633440515,0.998184520370081,1.0,-0.0002278933333333122,0.9981547098515522,-0.0024153203549665153,0.19951170320046707,-0.0018487015391855167,0.3759828360060638,Diversity_Low,Growth_Inc
frozenset({'Diversity_Low'}),frozenset({'Risk_High'}),0.2488,0.40023333333333333,0.10026666666666667,0.40300107181136124,1.0069153122629164,1.0,0.0006886133333333377,1.0046360861759427,0.009142464255772384,0.18271274980258764,0.004614692065849911,0.3267608007511874,Diversity_Low,Risk_High
frozenset({'Diversity_Low'}),frozenset({'Risk_Medium'}),0.2488,0.3023666666666667,0.07573333333333333,0.30439442658092175,1.006706294502001,1.0,0.0005045066666666681,1.0029151001540832,0.00886797087101954,0.15929327630933182,0.0029066270451360483,0.27743147632650983,Diversity_Low,Risk_Medium
frozenset({'Diversity_Med'}),frozenset({'Exp_Senior'}),0.25316666666666665,0.4803,0.12206666666666667,0.4821593153390389,1.003871154151653,1.0,0.0004707166666666762,1.0035905161454362,0.005163435982084056,0.1996510740377276,0.0035776704618797005,0.3681530145992161,Diversity_Med,Exp_Senior
frozenset({'Diversity_Med'}),frozenset({'Growth_Dec'}),0.25316666666666665,0.49546666666666667,0.1245,0.4917709019091508,0.9925408407746585,1.0,-0.000935644444444439,0.9927281519861829,-0.009962525179753495,0.1994766075624867,-0.00732511513778252,0.3715245790493009,Diversity_Med,Growth_Dec
frozenset({'Diversity_Med'}),frozenset({'Growth_Inc'}),0.25316666666666665,0.5045333333333333,0.12866666666666668,0.5082290980908494,1.007325115137783,1.0,0.0009356444444444667,1.0075152164212409,0.009736908744231776,0.20454665889460025,0.007459159225341958,0.381625119869949,Diversity_Med,Growth_Inc
frozenset({'Diversity_Med'}),frozenset({'Risk_High'}),0.25316666666666665,0.40023333333333333,0.10126666666666667,0.4,0.9994170067460648,1.0,-5.9072222222206205e-05,0.9996111111111111,-0.0007804660497266254,0.18340980439507365,-0.00038904018229307116,0.3265095361039394,Diversity_Med,Risk_High
frozenset({'Diversity_Med'}),frozenset({'Risk_Medium'}),0.25316666666666665,0.3023666666666667,0.07763333333333333,0.3066491112574062,1.0141630843040663,1.0,0.001084172222222221,1.0061764463856184,0.01869934303024006,0.1624468159308084,0.006138532071393057,0.28170069938352615,Diversity_Med,Risk_Medium
frozenset({'Diversity_VHigh'}),frozenset({'Exp_Senior'}),0.2484,0.4803,0.1182,0.4758454106280193,0.9907254020987285,1.0,-0.0011065199999999997,0.9915013824884794,-0.012302097133335198,0.1936117936117936,-0.008571463097903938,0.36097080025467176,Diversity_VHigh,Exp_Senior
frozenset({'Diversity_VHigh'}),frozenset({'Growth_Dec'}),0.2484,0.49546666666666667,0.12283333333333334,0.4944981213097155,0.9980451856358628,1.0,-0.00024058666666666728,0.9980839925670293,-0.0025991914042879233,0.19778863185014225,-0.0019196855647816693,0.3712062727108319,Diversity_VHigh,Growth_Dec
frozenset({'Diversity_VHigh'}),frozenset({'Growth_Inc'}),0.2484,0.5045333333333333,0.12556666666666666,0.5055018786902844,1.0019196855647816,1.0,0.00024058666666668116,1.0019586431478968,0.0025492382024622793,0.20014876999096753,0.001954814364137088,0.3771893642922881,Diversity_VHigh,Growth_Inc
frozenset({'Diversity_VHigh'}),frozenset({'Risk_High'}),0.2484,0.40023333333333333,0.0993,0.3997584541062802,0.9988134940608316,1.0,-0.00011796000000000029,0.9992088531187123,-0.0015780213570662648,0.1807645631067961,-0.000791773290256996,0.32393186301549537,Diversity_VHigh,Risk_High
frozenset({'Diversity_VHigh'}),frozenset({'Risk_Medium'}),0.2484,0.3023666666666667,0.0746,0.3003220611916264,0.993237993137338,1.0,-0.0005078800000000022,0.9970777905638665,-0.008976754610157763,0.1566678333916696,-0.0029307737709019952,0.2735211893434706,Diversity_VHigh,Risk_Medium
frozenset({'Education'}),frozenset({'Exp_Senior'}),0.1238,0.4803,0.0598,0.48303715670436187,1.005698848020741,1.0,0.0003388600000000033,1.0052946875000002,0.006467193773050153,0.10986588278522873,0.005266801432291446,0.3037713370446648,Education,Exp_Senior
frozenset({'Education'}),frozenset({'Growth_Dec'}),0.1238,0.49546666666666667,0.0621,0.5016155088852989,1.0124102036167228,1.0,0.00076122666666667,1.012337547271745,0.013990046071928042,0.11145677535148073,0.012187187272659092,0.3134759460465246,Education,Growth_Dec
frozenset({'Education'}),frozenset({'Growth_Inc'}),0.1238,0.5045333333333333,0.0617,0.4983844911147011,0.9878128127273411,1.0,-0.0007612266666666562,0.9877419216317767,-0.013885228946854615,0.10888875816224483,-0.012410203616722595,0.310337858665173,Education,Growth_Inc
frozenset({'Entertainment'}),frozenset({'Exp_Senior'}),0.12983333333333333,0.4803,0.06183333333333333,0.4762516046213094,0.9915711110166758,1.0,-0.0005256166666666659,0.9922703431372552,-0.009674355692266903,0.11277281293695665,-0.0077898698839534665,0.30249529360082056,Entertainment,Exp_Senior
frozenset({'Entertainment'}),frozenset({'Growth_Dec'}),0.12983333333333333,0.49546666666666667,0.06416666666666666,0.4942233632862644,0.9974906417241612,1.0,-0.00016142222222222113,0.99754179357022,-0.0028826881066594404,0.11435190685517406,-0.0024642640996344585,0.311865449135059,Entertainment,Growth_Dec
frozenset({'Entertainment'}),frozenset({'Growth_Inc'}),0.12983333333333333,0.5045333333333333,0.06566666666666666,0.5057766367137355,1.0024642640996344,1.0,0.000161422222222235,1.002515670995671,0.0028249834473628374,0.11546802649317156,0.0025093582758387483,0.317964956834669,Entertainment,Growth_Inc
frozenset({'Entertainment'}),frozenset({'Risk_High'}),0.12983333333333333,0.40023333333333333,0.0525,0.40436456996148906,1.0103220703626778,1.0,0.00053637222222222,1.0069358477011494,0.011740984972166692,0.10993229566552662,0.00688807307534441,0.26776902604845504,Entertainment,Risk_High
frozenset({'Exp_Entry'}),frozenset({'Growth_Dec'}),0.1424,0.49546666666666667,0.07286666666666666,0.5117041198501873,1.032772039525405,1.0,0.0023122133333333267,1.0332533077660593,0.037001065122693834,0.12896755162241885,0.03218311281088914,0.32938542913930247,Exp_Entry,Growth_Dec
frozenset({'Exp_Entry'}),frozenset({'Growth_Inc'}),0.1424,0.5045333333333333,0.06953333333333334,0.48829588014981273,0.967816887189111,1.0,-0.0023122133333333267,0.9682678865507778,-0.03732747858280587,0.12042489319939963,-0.03277203952540476,0.31305650244277106,Exp_Entry,Growth_Inc
frozenset({'Exp_Entry'}),frozenset({'Risk_High'}),0.1424,0.40023333333333333,0.055766666666666666,0.3916198501872659,0.978478846141249,1.0,-0.0012265600000000015,0.9858419392073874,-0.02500527330965965,0.11454196905381352,-0.014361390228534563,0.2654776189388899,Exp_Entry,Risk_High
frozenset({'Exp_Junior'}),frozenset({'Growth_Dec'}),0.13863333333333333,0.49546666666666667,0.06893333333333333,0.4972349122385189,1.0035688487052992,1.0,0.0002451377777777791,1.0035170412880599,0.0041285058448118864,0.12196992037746976,0.0035047150604893646,0.3181815034820151,Exp_Junior,Growth_Dec
frozenset({'Exp_Junior'}),frozenset({'Growth_Inc'}),0.13863333333333333,0.5045333333333333,0.0697,0.5027650877614811,0.9964952849395108,1.0,-0.00024513777777776524,0.9964438426821406,-0.004066490391380876,0.12154150197628458,-0.0035688487052990677,0.32045627538179766,Exp_Junior,Growth_Inc
frozenset({'Exp_Junior'}),frozenset({'Risk_High'}),0.13863333333333333,0.40023333333333333,0.0553,0.39889396489540757,0.9966535310120952,1.0,-0.00018568111111110647,0.9977718266666666,-0.0038829776901596925,0.11435858551044326,-0.002233149176778345,0.2685316830390255,Exp_Junior,Risk_High
frozenset({'Exp_Mid'}),frozenset({'Growth_Dec'}),0.23866666666666667,0.49546666666666667,0.11646666666666666,0.48798882681564243,0.984907481463218,1.0,-0.0017847111111111147,0.9853951627568648,-0.019730448155736737,0.18855909336211552,-0.01482129991614212,0.3615267061957652,Exp_Mid,Growth_Dec
frozenset({'Exp_Mid'}),frozenset({'Growth_Inc'}),0.23866666666666667,0.5045333333333333,0.1222,0.5120111731843575,1.0148212999161421,1.0,0.0017847111111111286,1.0153237931692425,0.019183236308846663,0.1967793880837359,0.015092518536781962,0.3771075950488384,Exp_Mid,Growth_Inc
frozenset({'Exp_Mid'}),frozenset({'Risk_High'}),0.23866666666666667,0.40023333333333333,0.09666666666666666,0.40502793296089384,1.0119795110208059,1.0,0.0011443111111111154,1.0080585289514867,0.0155486442418021,0.1782750353476363,0.007994108199122737,0.3232768547955964,Exp_Mid,Risk_High
frozenset({'Exp_Mid'}),frozenset({'Risk_Low'}),0.23866666666666667,0.2974,0.07233333333333333,0.303072625698324,1.019074060855158,1.0,0.0013538666666666616,1.008139478957916,0.024584567457851363,0.15598044853364001,0.008073762736014798,0.2731458174445442,Exp_Mid,Risk_Low
frozenset({'Finance'}),frozenset({'Exp_Senior'}),0.12403333333333333,0.4803,0.059866666666666665,0.48266595001343726,1.0049259837881268,1.0,0.0002934566666666638,1.0045733506493508,0.005595917747799789,0.109954695726705,0.004552530331801533,0.30365513476797895,Finance,Exp_Senior
frozenset({'Growth_Dec'}),frozenset({'Exp_Senior'}),0.49546666666666667,0.4803,0.2372,0.478740581270183,0.9967532402044201,1.0,-0.0007726400000000189,0.9970083634486321,-0.006414721225080401,0.32116261226700366,-0.0030006132957802944,0.48629929334173316,Growth_Dec,Exp_Senior
frozenset({'Exp_Senior'}),frozenset({'Growth_Dec'}),0.4803,0.49546666666666667,0.2372,0.49385800541328334,0.9967532402044201,1.0,-0.0007726400000000189,0.9968217194570133,-0.00622868322167014,0.32116261226700366,-0.0031884142178580715,0.48629929334173316,Exp_Senior,Growth_Dec
frozenset({'Growth_Inc'}),frozenset({'Exp_Senior'}),0.5045333333333333,0.4803,0.2431,0.4818313953488373,1.0031884142178582,1.0,0.0007726400000000466,1.0029553997194955,0.006414721225080631,0.32774582060039553,0.0029466910695348917,0.4939866949677769,Growth_Inc,Exp_Senior
frozenset({'Exp_Senior'}),frozenset({'Growth_Inc'}),0.4803,0.5045333333333333,0.2431,0.5061419945867166,1.003188414217858,1.0,0.0007726400000000466,1.0032573355817875,0.0061156062016290485,0.32774582060039553,0.0032467597955799085,0.4939866949677769,Exp_Senior,Growth_Inc
frozenset({'Healthcare'}),frozenset({'Exp_Senior'}),0.1257,0.4803,0.0609,0.48448687350835323,1.0087172048893467,1.0,0.0005262899999999987,1.0081217592592593,0.009884332518794744,0.11172261970280682,0.00805632770512455,0.3056413130814721,Healthcare,Exp_Senior
frozenset({'High School'}),frozenset({'Exp_Senior'}),0.19666666666666666,0.4803,0.09226666666666666,0.46915254237288134,0.9767906357961302,1.0,-0.002192333333333338,0.9790006385696041,-0.02872809284542222,0.15780172168063394,-0.021449793394494248,0.3306273503730601,High School,Exp_Senior
frozenset({'IT'}),frozenset({'Exp_Senior'}),0.1227,0.4803,0.0599,0.4881825590872046,1.0164117407603677,1.0,0.0009671899999999997,1.0154011146496817,0.018405043399396418,0.11029276376357945,0.015167517966527972,0.30644813983925084,IT,Exp_Senior
frozenset({'Manufacturing'}),frozenset({'Exp_Senior'}),0.1285,0.4803,0.0614,0.4778210116731518,0.994838666818971,1.0,-0.0003185500000000008,0.9952526080476902,-0.005917852296128563,0.11216660577274389,-0.004770037188470714,0.3028288901796948,Manufacturing,Exp_Senior
frozenset({'Master’s Degree'}),frozenset({'Exp_Senior'}),0.20323333333333332,0.4803,0.09836666666666667,0.48400852878464823,1.0077212758372855,1.0,0.0007536966666666783,1.007187190082645,0.009616509899316051,0.1681002563372259,0.00713590299143395,0.3444055413719896,Master’s Degree,Exp_Senior
frozenset({'PhD'}),frozenset({'Exp_Senior'}),0.19513333333333333,0.4803,0.09346666666666667,0.47898872565767003,0.9972698847754945,1.0,-0.00025587333333332296,0.9974832131147543,-0.0033897656415251467,0.16060484563835273,-0.002523137083567387,0.33679466125343077,PhD,Exp_Senior
frozenset({'Remote_High'}),frozenset({'Exp_Senior'}),0.24506666666666665,0.4803,0.11873333333333333,0.48449401523394997,1.0087320741910264,1.0,0.0010278133333333356,1.0081357255936676,0.011466555705650014,0.19572503983735368,0.008070069720896605,0.3658503111078487,Remote_High,Exp_Senior
frozenset({'Remote_Low'}),frozenset({'Exp_Senior'}),0.2542,0.4803,0.1209,0.475609756097561,0.9902347618104539,1.0,-0.0011922600000000005,0.9910558139534884,-0.013050205627264961,0.19703389830508475,-0.009024906489203377,0.3636637162748892,Remote_Low,Exp_Senior
frozenset({'Remote_Med'}),frozenset({'Exp_Senior'}),0.25003333333333333,0.4803,0.1201,0.48033595520597255,1.000074859891677,1.0,8.990000000000387e-06,1.0000691893278604,9.981015346449909e-05,0.1968099634019774,6.918454102857178e-05,0.36519400300377747,Remote_Med,Exp_Senior
frozenset({'Remote_VHigh'}),frozenset({'Exp_Senior'}),0.2507,0.4803,0.12056666666666667,0.4809200904135089,1.0012910481230666,1.0,0.00015545666666667846,1.0011945952868855,0.0017207840210351902,0.19750996559820894,0.0011931699317085074,0.36597187808898085,Remote_VHigh,Exp_Senior
frozenset({'Retail'}),frozenset({'Exp_Senior'}),0.1234,0.4803,0.05873333333333333,0.4759589411129119,0.9909617762084363,1.0,-0.0005356866666666668,0.9917161855670104,-0.010297443394689798,0.10777417579056822,-0.008353009211252796,0.29912181214851646,Retail,Exp_Senior
frozenset({'Risk_High'}),frozenset({'Exp_Senior'}),0.40023333333333333,0.4803,0.1925,0.4809694344965437,1.001393784086079,1.0,0.00026792999999999956,1.0012897785622594,0.0023206427319137778,0.2797829562521196,0.001288117176339656,0.4408803033402977,Risk_High,Exp_Senior
frozenset({'Exp_Senior'}),frozenset({'Risk_High'}),0.4803,0.40023333333333333,0.1925,0.40079117218405164,1.001393784086079,1.0,0.00026792999999999956,1.000930958999305,0.002678168473819806,0.2797829562521196,0.0009300931207441332,0.4408803033402977,Exp_Senior,Risk_High
frozenset({'Risk_Low'}),frozenset({'Exp_Senior'}),0.2974,0.4803,0.14096666666666666,0.47399686169020394,0.9868766639396293,1.0,-0.0018745533333333342,0.9880169188152568,-0.0185750637813242,0.22139043032143227,-0.01212841699017907,0.38374699077292485,Risk_Low,Exp_Senior
frozenset({'Risk_Medium'}),frozenset({'Exp_Senior'}),0.3023666666666667,0.4803,0.14683333333333334,0.48561349355087646,1.0110628639410295,1.0,0.0016066233333333346,1.0103297685383628,0.015684193393923764,0.23093053735255575,0.01022415537978922,0.39566260075558957,Risk_Medium,Exp_Senior
frozenset({'Exp_Senior'}),frozenset({'Risk_Medium'}),0.4803,0.3023666666666667,0.14683333333333334,0.3057117079603026,1.0110628639410295,1.0,0.0016066233333333346,1.004817942822871,0.02105410066970883,0.23093053735255575,0.0047948415504361535,0.39566260075558957,Exp_Senior,Risk_Medium
frozenset({'Salary_High'}),frozenset({'Exp_Senior'}),0.25676666666666664,0.4803,0.12333333333333334,0.4803323380501104,1.0000673288571942,1.0,8.303333333348206e-06,1.0000622283287535,9.058302595565983e-05,0.20095589832717792,6.22244566295573e-05,0.3685581462615046,Salary_High,Exp_Senior
frozenset({'Salary_Low'}),frozenset({'Exp_Senior'}),0.246,0.4803,0.11686666666666666,0.4750677506775068,0.9891062891474219,1.0,-0.001287133333333343,0.9900325245224574,-0.01439672380764908,0.1917628397965323,-0.010067826289192266,0.3591939489038863,Salary_Low,Exp_Senior
frozenset({'Salary_Med'}),frozenset({'Exp_Senior'}),0.2513666666666667,0.4803,0.122,0.48534677098528045,1.0105075390074547,1.0,0.0012685899999999861,1.0098061582066478,0.01388968167130034,0.2001093493712411,0.00971093127819982,0.36967734135356045,Salary_Med,Exp_Senior
frozenset({'Salary_VHigh'}),frozenset({'Exp_Senior'}),0.24586666666666668,0.4803,0.1181,0.48034164859002165,1.000086713699816,1.0,1.0239999999994698e-05,1.0000801460996607,0.00011497460378667696,0.19422212476702116,8.013967677823338e-05,0.3631148176325082,Salary_VHigh,Exp_Senior
frozenset({'Transportation'}),frozenset({'Exp_Senior'}),0.12203333333333333,0.4803,0.057866666666666663,0.47418738049713194,0.9872733302043138,1.0,-0.0007459433333333321,0.9883749090909092,-0.014470021706465854,0.10628137627035629,-0.011761823172730548,0.2973338179465325,Transportation,Exp_Senior
frozenset({'Finance'}),frozenset({'Growth_Dec'}),0.12403333333333333,0.49546666666666667,0.0607,0.48938457403923674,0.9877245170329052,1.0,-0.0007543822222222246,0.9880887017543858,-0.013989325985041604,0.10862562634216177,-0.012054887607221046,0.3059476691509424,Finance,Growth_Dec
frozenset({'Finance'}),frozenset({'Growth_Inc'}),0.12403333333333333,0.5045333333333333,0.06333333333333334,0.5106154259607633,1.012054887607221,1.0,0.0007543822222222385,1.0124280431997073,0.013597889850010605,0.11204812171964383,0.012275482967094953,0.3180719835934895,Finance,Growth_Inc
frozenset({'Finance'}),frozenset({'Risk_High'}),0.12403333333333333,0.40023333333333333,0.0506,0.40795485084654665,1.0192925398014825,1.0,0.0009577255555555594,1.013042109244969,0.021607423251486957,0.10682617874736101,0.012874202489657061,0.2671905510999619,Finance,Risk_High
frozenset({'Healthcare'}),frozenset({'Growth_Dec'}),0.1257,0.49546666666666667,0.06113333333333333,0.4863431450543622,0.9815860032044448,1.0,-0.0011468266666666699,0.9822381001548787,-0.02100580570753136,0.10916016903755729,-0.018083089876396247,0.30486425282858043,Healthcare,Growth_Dec
frozenset({'High School'}),frozenset({'Growth_Dec'}),0.19666666666666666,0.49546666666666667,0.09856666666666666,0.5011864406779661,1.0115442155771652,1.0,0.0011248888888888975,1.0114667572771547,0.01420639119214983,0.166058291683046,0.011336761386032254,0.35006173487073766,High School,Growth_Dec
frozenset({'IT'}),frozenset({'Growth_Dec'}),0.1227,0.49546666666666667,0.0603,0.49144254278728605,0.991878113806417,1.0,-0.0004937600000000028,0.9920871794871794,-0.009247316459702703,0.10809034416826005,-0.007975932636193079,0.3065729936756667,IT,Growth_Dec
frozenset({'Manufacturing'}),frozenset({'Growth_Dec'}),0.1285,0.49546666666666667,0.06466666666666666,0.503242542153048,1.0156940436350537,1.0,0.0009991999999999918,1.0156532637075717,0.017729829479922493,0.11562071637165504,0.015412015366770572,0.3168796133800762,Manufacturing,Growth_Dec
frozenset({'Master’s Degree'}),frozenset({'Growth_Dec'}),0.20323333333333332,0.49546666666666667,0.1019,0.5013941282597999,1.011963391267088,1.0,0.0012046577777777845,1.0118880701754385,0.014837418559700352,0.17074396782841825,0.011748404320427919,0.3535294107391572,Master’s Degree,Growth_Dec
frozenset({'PhD'}),frozenset({'Growth_Dec'}),0.19513333333333333,0.49546666666666667,0.09423333333333334,0.48291766313631707,0.9746723556303493,1.0,-0.0024487288888888764,0.9757311309327165,-0.031276074263561236,0.15801240847353418,-0.02487249642643288,0.33655436439915964,PhD,Growth_Dec
frozenset({'Remote_High'}),frozenset({'Growth_Dec'}),0.24506666666666665,0.49546666666666667,0.12243333333333334,0.49959194776931454,1.0083260517410815,1.0,0.001010968888888894,1.008243834375283,0.010937788359459707,0.19808013805748806,0.0081764292467915,0.3733495260913311,Remote_High,Growth_Dec
frozenset({'Remote_Low'}),frozenset({'Growth_Dec'}),0.2542,0.49546666666666667,0.12553333333333333,0.4938368738526095,0.9967105903914346,1.0,-0.0004142933333333154,0.996780103626943,-0.004405639252271857,0.20113223670155947,-0.0032302975965720943,0.3736003529650561,Remote_Low,Growth_Dec
frozenset({'Remote_Med'}),frozenset({'Growth_Dec'}),0.25003333333333333,0.49546666666666667,0.12493333333333333,0.49966671110518596,1.0084769465255368,1.0,0.0010501511111111056,1.0083944932942535,0.011208087369992384,0.2013213729387119,0.008324612391356945,0.3759097818173939,Remote_Med,Growth_Dec
frozenset({'Remote_VHigh'}),frozenset({'Growth_Dec'}),0.2507,0.49546666666666667,0.12256666666666667,0.4888977529583833,0.9867419664122375,1.0,-0.0016468266666666564,0.9871475546305933,-0.0176157514300977,0.196546931793885,-0.013019781398553225,0.3681369819689656,Remote_VHigh,Growth_Dec
frozenset({'Retail'}),frozenset({'Growth_Dec'}),0.1234,0.49546666666666667,0.06236666666666667,0.5054024851431659,1.0200534549444953,1.0,0.0012260800000000044,1.0200886947023484,0.022426670851729946,0.11206948188080264,0.01969308630384358,0.3156385407416583,Retail,Growth_Dec
frozenset({'Growth_Dec'}),frozenset({'Risk_High'}),0.49546666666666667,0.40023333333333333,0.19843333333333332,0.4004978471474704,1.0006608990109196,1.0,0.0001310577777777766,1.0004412224591328,0.0013090562471566268,0.28458743665742425,0.0004410278677325471,0.44814598362204033,Growth_Dec,Risk_High
frozenset({'Risk_High'}),frozenset({'Growth_Dec'}),0.40023333333333333,0.49546666666666667,0.19843333333333332,0.4957941200966103,1.0006608990109196,1.0,0.0001310577777777766,1.000649443893844,0.0011011990972579725,0.28458743665742425,0.0006490223902159366,0.44814598362204033,Risk_High,Growth_Dec
frozenset({'Risk_Low'}),frozenset({'Growth_Dec'}),0.2974,0.49546666666666667,0.14666666666666667,0.4931629679444071,0.9953504466046968,1.0,-0.0006851200000000113,0.9954547545333924,-0.006604640832166345,0.22696791499019917,-0.0045659990531042895,0.3945900953823219,Risk_Low,Growth_Dec
frozenset({'Risk_Medium'}),frozenset({'Growth_Dec'}),0.3023666666666667,0.49546666666666667,0.15036666666666668,0.49729908499614156,1.003698368533655,1.0,0.0005540622222222347,1.0036451461988305,0.0052817731427298115,0.23223846787479405,0.0036319073655025655,0.4003920075142172,Risk_Medium,Growth_Dec
frozenset({'Growth_Dec'}),frozenset({'Risk_Medium'}),0.49546666666666667,0.3023666666666667,0.15036666666666668,0.3034849300322928,1.003698368533655,1.0,0.0005540622222222347,1.0016055120898935,0.007303265730985217,0.23223846787479405,0.0016029385526678036,0.4003920075142172,Growth_Dec,Risk_Medium
frozenset({'Salary_High'}),frozenset({'Growth_Dec'}),0.25676666666666664,0.49546666666666667,0.12616666666666668,0.4913669998701805,0.9917256455937443,1.0,-0.0010526577777777435,0.991939833248256,-0.011101182768714012,0.2015227345330636,-0.008125660933838841,0.3730045440685671,Salary_High,Growth_Dec
frozenset({'Salary_Low'}),frozenset({'Growth_Dec'}),0.246,0.49546666666666667,0.1222,0.4967479674796748,1.0025860484654363,1.0,0.0003152000000000016,1.002546042003231,0.003420925820609793,0.19733017547636988,0.0025395761357191056,0.3716920677010861,Salary_Low,Growth_Dec
frozenset({'Salary_Med'}),frozenset({'Growth_Dec'}),0.2513666666666667,0.49546666666666667,0.12466666666666666,0.4959554435751226,1.0009864980660441,1.0,0.0001228622222222142,1.0009697097255106,0.0013164332962762187,0.2003750334851326,0.0009687702995294907,0.373785041486162,Salary_Med,Growth_Dec
frozenset({'Salary_VHigh'}),frozenset({'Growth_Dec'}),0.24586666666666668,0.49546666666666667,0.12243333333333334,0.49796637744034705,1.005045164370991,1.0,0.0006145955555555555,1.004979170042308,0.006656433602599494,0.1978240965153229,0.004954500740645585,0.37253674092684735,Salary_VHigh,Growth_Dec
frozenset({'Transportation'}),frozenset({'Growth_Dec'}),0.12203333333333333,0.49546666666666667,0.060033333333333334,0.49194209232450153,0.9928863542609692,1.0,-0.0004301155555555547,0.993062652329749,-0.008094406358796196,0.1076895479550347,-0.0069858106676105956,0.30655366187807426,Transportation,Growth_Dec
frozenset({'Healthcare'}),frozenset({'Growth_Inc'}),0.1257,0.5045333333333333,0.06456666666666666,0.5136568549456377,1.0180830898763962,1.0,0.0011468266666666699,1.0187594329334788,0.020315566561959708,0.11414260459634648,0.01841399679555527,0.3208149496715504,Healthcare,Growth_Inc
frozenset({'High School'}),frozenset({'Growth_Inc'}),0.19666666666666666,0.5045333333333333,0.0981,0.498813559322034,0.9886632386139681,1.0,-0.0011248888888888697,0.9885875324089733,-0.014073092785941127,0.16265959210744488,-0.011544215577164904,0.3466253314580572,High School,Growth_Inc
frozenset({'IT'}),frozenset({'Growth_Inc'}),0.1227,0.5045333333333333,0.0624,0.508557457212714,1.0079759326361932,1.0,0.0004937600000000028,1.008188391376451,0.009019515003784975,0.11047506639126586,0.00812188619358316,0.31611805207358745,IT,Growth_Inc
frozenset({'Manufacturing'}),frozenset({'Growth_Inc'}),0.1285,0.5045333333333333,0.06383333333333334,0.496757457846952,0.9845879846332295,1.0,-0.0009991999999999918,0.9845484536082476,-0.01764437369271899,0.1121457015694542,-0.015694043635053664,0.311638506936161,Manufacturing,Growth_Inc
frozenset({'Master’s Degree'}),frozenset({'Growth_Inc'}),0.20323333333333332,0.5045333333333333,0.10133333333333333,0.4986058717402001,0.9882515956795722,1.0,-0.0012046577777777567,0.9881780394722496,-0.014701045617889713,0.16709723520035177,-0.01196339126708795,0.3497257688510726,Master’s Degree,Growth_Inc
